Transaction ID,Date,Time,Items Purchased,Quantity,Total Price (INR),Payment Method,Item
2151,2023-06-25,17:15:00,"Cappuccino, Quinoa Bowl, Latte, Soy Milk",1,600,Card,Latte
2151,2023-06-25,17:15:00,"Cappuccino, Quinoa Bowl, Latte, Soy Milk",1,600,Card,Soy Milk
2152,2023-08-09,19:32:00,"Cold Brew, Chocolate Fudge Cake, Caramel Drizzle",2,850,UPI,Cold Brew
2152,2023-08-09,19:32:00,"Cold Brew, Chocolate Fudge Cake, Caramel Drizzle",2,850,UPI,Chocolate Fudge Cake
2152,2023-08-09,19:32:00,"Cold Brew, Chocolate Fudge Cake, Caramel Drizzle",1,850,UPI,Caramel Drizzle
2153,2023-04-07,09:18:00,"French Toast, Grilled Cheese Sandwich, Hot Chocolate",2,860,Card,French Toast
2153,2023-04-07,09:18:00,"French Toast, Grilled Cheese Sandwich, Hot Chocolate",1,860,Card,Grilled Cheese Sandwich
2153,2023-04-07,09:18:00,"French Toast, Grilled Cheese Sandwich, Hot Chocolate",1,860,Card,Hot Chocolate
2154,2023-03-21,13:07:00,"Vanilla Milkshake, Iced Americano, Green Tea",2,630,UPI,Vanilla Milkshake
2154,2023-03-21,13:07:00,"Vanilla Milkshake, Iced Americano, Green Tea",1,630,UPI,Iced Americano
2154,2023-03-21,13:07:00,"Vanilla Milkshake, Iced Americano, Green Tea",2,630,UPI,Green Tea
2155,2023-09-24,09:07:00,"Matcha Latte, Iced Tea (Peach)",2,430,UPI,Matcha Latte
2155,2023-09-24,09:07:00,"Matcha Latte, Iced Tea (Peach)",1,430,UPI,Iced Tea (Peach)
2156,2023-05-09,09:59:00,"Fresh Lemonade, Chocolate Milkshake",2,540,Cash,Fresh Lemonade
2156,2023-05-09,09:59:00,"Fresh Lemonade, Chocolate Milkshake",2,540,Cash,Chocolate Milkshake
2157,2023-06-02,19:49:00,"Club Sandwich, Matcha Latte, Hot Chocolate",2,1000,Card,Club Sandwich
2157,2023-06-02,19:49:00,"Club Sandwich, Matcha Latte, Hot Chocolate",2,1000,Card,Matcha Latte
2157,2023-06-02,19:49:00,"Club Sandwich, Matcha Latte, Hot Chocolate",2,1000,Card,Hot Chocolate
2158,2023-01-28,12:12:00,Fresh Lemonade,2,200,Card,Fresh Lemonade
2159,2023-01-15,16:36:00,"Matcha Latte, Latte",1,330,Mobile Wallet,Matcha Latte
2159,2023-01-15,16:36:00,"Matcha Latte, Latte",1,330,Mobile Wallet,Latte
2160,2023-06-11,19:33:00,"Latte, Omelet, Nitro Cold Brew",2,900,Card,Latte
2160,2023-06-11,19:33:00,"Latte, Omelet, Nitro Cold Brew",1,900,Card,Omelet
2160,2023-06-11,19:33:00,"Latte, Omelet, Nitro Cold Brew",2,900,Card,Nitro Cold Brew
2161,2023-09-23,09:05:00,"Omelet, Mocha, Mocha",1,560,Cash,Omelet
2161,2023-09-23,09:05:00,"Omelet, Mocha, Mocha",1,560,Cash,Mocha
2161,2023-09-23,09:05:00,"Omelet, Mocha, Mocha",1,560,Cash,Mocha
2162,2023-11-13,19:40:00,"Caesar Salad, Oat Milk",2,480,Card,Caesar Salad
2162,2023-11-13,19:40:00,"Caesar Salad, Oat Milk",1,480,Card,Oat Milk
2163,2023-05-30,16:11:00,"Fresh Lemonade, Oat Milk",1,140,UPI,Fresh Lemonade
2163,2023-05-30,16:11:00,"Fresh Lemonade, Oat Milk",1,140,UPI,Oat Milk
2164,2023-07-24,16:06:00,"Chicken Caesar Wrap, Club Sandwich, Caramel Drizzle",1,670,Mobile Wallet,Chicken Caesar Wrap
2164,2023-07-24,16:06:00,"Chicken Caesar Wrap, Club Sandwich, Caramel Drizzle",2,670,Mobile Wallet,Club Sandwich
2164,2023-07-24,16:06:00,"Chicken Caesar Wrap, Club Sandwich, Caramel Drizzle",1,670,Mobile Wallet,Caramel Drizzle
2165,2023-06-16,18:32:00,Brownies,2,240,Cash,Brownies
2166,2023-11-05,17:41:00,"Caesar Salad, Brownies, Americano, Almond Milk",2,840,Card,Caesar Salad
2166,2023-11-05,17:41:00,"Caesar Salad, Brownies, Americano, Almond Milk",2,840,Card,Brownies
2166,2023-11-05,17:41:00,"Caesar Salad, Brownies, Americano, Almond Milk",1,840,Card,Americano
2166,2023-11-05,17:41:00,"Caesar Salad, Brownies, Americano, Almond Milk",1,840,Card,Almond Milk
2167,2023-07-05,10:10:00,"Americano, Chocolate Milkshake",2,580,UPI,Americano
2167,2023-07-05,10:10:00,"Americano, Chocolate Milkshake",2,580,UPI,Chocolate Milkshake
2168,2023-04-07,20:39:00,"Lemon Tart, Pancakes with Syrup, Oat Milk",2,1080,Cash,Lemon Tart
2168,2023-04-07,20:39:00,"Lemon Tart, Pancakes with Syrup, Oat Milk",2,1080,Cash,Pancakes with Syrup
2168,2023-04-07,20:39:00,"Lemon Tart, Pancakes with Syrup, Oat Milk",1,1080,Cash,Oat Milk
2169,2023-07-16,20:41:00,"Nitro Cold Brew, Fresh Lemonade",1,280,Mobile Wallet,Nitro Cold Brew
2169,2023-07-16,20:41:00,"Nitro Cold Brew, Fresh Lemonade",1,280,Mobile Wallet,Fresh Lemonade
2170,2023-03-01,11:14:00,"Cappuccino, Chocolate Fudge Cake, Nitro Cold Brew",1,760,Cash,Cappuccino
2170,2023-03-01,11:14:00,"Cappuccino, Chocolate Fudge Cake, Nitro Cold Brew",1,760,Cash,Chocolate Fudge Cake
2170,2023-03-01,11:14:00,"Cappuccino, Chocolate Fudge Cake, Nitro Cold Brew",2,760,Cash,Nitro Cold Brew
2171,2023-11-07,13:24:00,Mocha,2,360,UPI,Mocha
2172,2023-01-03,08:45:00,"Chocolate Chip Cookies, Cheesecake",2,760,UPI,Chocolate Chip Cookies
2172,2023-01-03,08:45:00,"Chocolate Chip Cookies, Cheesecake",2,760,UPI,Cheesecake
2173,2023-04-27,16:07:00,"Club Sandwich, Chocolate Chip Cookies, Veggie Hummus Wrap, Almond Milk",1,660,UPI,Club Sandwich
2173,2023-04-27,16:07:00,"Club Sandwich, Chocolate Chip Cookies, Veggie Hummus Wrap, Almond Milk",2,660,UPI,Chocolate Chip Cookies
2173,2023-04-27,16:07:00,"Club Sandwich, Chocolate Chip Cookies, Veggie Hummus Wrap, Almond Milk",1,660,UPI,Veggie Hummus Wrap
2173,2023-04-27,16:07:00,"Club Sandwich, Chocolate Chip Cookies, Veggie Hummus Wrap, Almond Milk",1,660,UPI,Almond Milk
2174,2023-03-25,13:31:00,"Club Sandwich, Avocado Toast, Cheesecake, Caramel Drizzle",2,1490,Cash,Club Sandwich
2174,2023-03-25,13:31:00,"Club Sandwich, Avocado Toast, Cheesecake, Caramel Drizzle",2,1490,Cash,Avocado Toast
2174,2023-03-25,13:31:00,"Club Sandwich, Avocado Toast, Cheesecake, Caramel Drizzle",2,1490,Cash,Cheesecake
2174,2023-03-25,13:31:00,"Club Sandwich, Avocado Toast, Cheesecake, Caramel Drizzle",1,1490,Cash,Caramel Drizzle
2175,2023-05-27,20:36:00,"Chocolate Fudge Cake, Iced Americano, Almond Milk",2,670,Card,Chocolate Fudge Cake
2175,2023-05-27,20:36:00,"Chocolate Fudge Cake, Iced Americano, Almond Milk",1,670,Card,Iced Americano
2175,2023-05-27,20:36:00,"Chocolate Fudge Cake, Iced Americano, Almond Milk",1,670,Card,Almond Milk
2176,2023-09-26,17:23:00,"Brownies, French Toast",1,660,UPI,Brownies
2176,2023-09-26,17:23:00,"Brownies, French Toast",2,660,UPI,French Toast
2177,2023-12-18,15:21:00,"Omelet, Bagel with Cream Cheese, Americano",1,880,UPI,Omelet
2177,2023-12-18,15:21:00,"Omelet, Bagel with Cream Cheese, Americano",2,880,UPI,Bagel with Cream Cheese
2177,2023-12-18,15:21:00,"Omelet, Bagel with Cream Cheese, Americano",2,880,UPI,Americano
2178,2023-09-21,13:40:00,"Omelet, Affogato",2,800,Mobile Wallet,Omelet
2178,2023-09-21,13:40:00,"Omelet, Affogato",2,800,Mobile Wallet,Affogato
2179,2023-12-06,16:37:00,"Seasonal Smoothie, Espresso, Mocha",2,680,UPI,Seasonal Smoothie
2179,2023-12-06,16:37:00,"Seasonal Smoothie, Espresso, Mocha",2,680,UPI,Espresso
2179,2023-12-06,16:37:00,"Seasonal Smoothie, Espresso, Mocha",1,680,UPI,Mocha
2180,2023-07-15,18:52:00,Chocolate Fudge Cake,1,250,Cash,Chocolate Fudge Cake
2181,2023-08-13,18:10:00,"Caesar Salad, Soy Milk",1,260,Mobile Wallet,Caesar Salad
2181,2023-08-13,18:10:00,"Caesar Salad, Soy Milk",1,260,Mobile Wallet,Soy Milk
2182,2023-06-14,20:24:00,"French Toast, Iced Americano",2,670,Cash,French Toast
2182,2023-06-14,20:24:00,"French Toast, Iced Americano",1,670,Cash,Iced Americano
2183,2023-11-21,16:32:00,"Lemon Tart, Almond Milk",2,580,Cash,Lemon Tart
2183,2023-11-21,16:32:00,"Lemon Tart, Almond Milk",1,580,Cash,Almond Milk
2184,2023-04-15,16:19:00,"Hot Chocolate, Iced Americano, Seasonal Smoothie, Almond Milk",2,730,UPI,Hot Chocolate
2184,2023-04-15,16:19:00,"Hot Chocolate, Iced Americano, Seasonal Smoothie, Almond Milk",2,730,UPI,Iced Americano
2184,2023-04-15,16:19:00,"Hot Chocolate, Iced Americano, Seasonal Smoothie, Almond Milk",1,730,UPI,Seasonal Smoothie
2184,2023-04-15,16:19:00,"Hot Chocolate, Iced Americano, Seasonal Smoothie, Almond Milk",1,730,UPI,Almond Milk
2185,2023-08-21,13:16:00,"Iced Americano, Vanilla Milkshake, Soy Milk",2,470,UPI,Iced Americano
2185,2023-08-21,13:16:00,"Iced Americano, Vanilla Milkshake, Soy Milk",1,470,UPI,Vanilla Milkshake
2185,2023-08-21,13:16:00,"Iced Americano, Vanilla Milkshake, Soy Milk",1,470,UPI,Soy Milk
2186,2023-12-06,20:26:00,"Quinoa Bowl, Nitro Cold Brew",1,420,Card,Quinoa Bowl
2186,2023-12-06,20:26:00,"Quinoa Bowl, Nitro Cold Brew",1,420,Card,Nitro Cold Brew
2187,2023-05-16,15:22:00,"Fresh Lemonade, Veggie Hummus Wrap",2,420,Card,Fresh Lemonade
2187,2023-05-16,15:22:00,"Fresh Lemonade, Veggie Hummus Wrap",1,420,Card,Veggie Hummus Wrap
2188,2023-02-20,16:28:00,"Omelet, Grilled Cheese Sandwich",1,560,Mobile Wallet,Omelet
2188,2023-02-20,16:28:00,"Omelet, Grilled Cheese Sandwich",2,560,Mobile Wallet,Grilled Cheese Sandwich
2189,2023-09-18,11:22:00,"Matcha Latte, Greek Salad, Chocolate Chip Cookies",2,640,Cash,Matcha Latte
2189,2023-09-18,11:22:00,"Matcha Latte, Greek Salad, Chocolate Chip Cookies",1,640,Cash,Greek Salad
2189,2023-09-18,11:22:00,"Matcha Latte, Greek Salad, Chocolate Chip Cookies",1,640,Cash,Chocolate Chip Cookies
2190,2023-10-11,14:56:00,"Chocolate Fudge Cake, Hot Chocolate, Oat Milk",1,570,Mobile Wallet,Chocolate Fudge Cake
2190,2023-10-11,14:56:00,"Chocolate Fudge Cake, Hot Chocolate, Oat Milk",2,570,Mobile Wallet,Hot Chocolate
2190,2023-10-11,14:56:00,"Chocolate Fudge Cake, Hot Chocolate, Oat Milk",1,570,Mobile Wallet,Oat Milk
2191,2023-05-08,17:58:00,"Grilled Cheese Sandwich, Bagel with Cream Cheese, French Toast, Vanilla Syrup",1,920,Card,Grilled Cheese Sandwich
2191,2023-05-08,17:58:00,"Grilled Cheese Sandwich, Bagel with Cream Cheese, French Toast, Vanilla Syrup",2,920,Card,Bagel with Cream Cheese
2191,2023-05-08,17:58:00,"Grilled Cheese Sandwich, Bagel with Cream Cheese, French Toast, Vanilla Syrup",1,920,Card,French Toast
2191,2023-05-08,17:58:00,"Grilled Cheese Sandwich, Bagel with Cream Cheese, French Toast, Vanilla Syrup",1,920,Card,Vanilla Syrup
2192,2023-03-22,08:34:00,"Avocado Toast, Chocolate Fudge Cake",2,730,UPI,Avocado Toast
2192,2023-03-22,08:34:00,"Avocado Toast, Chocolate Fudge Cake",1,730,UPI,Chocolate Fudge Cake
2193,2023-01-04,19:55:00,"Vanilla Milkshake, Espresso, Almond Milk",2,580,Mobile Wallet,Vanilla Milkshake
2193,2023-01-04,19:55:00,"Vanilla Milkshake, Espresso, Almond Milk",2,580,Mobile Wallet,Espresso
2193,2023-01-04,19:55:00,"Vanilla Milkshake, Espresso, Almond Milk",1,580,Mobile Wallet,Almond Milk
2194,2023-06-12,20:24:00,Chocolate Chip Cookies,1,100,Cash,Chocolate Chip Cookies
2195,2023-11-19,12:34:00,Cappuccino,1,150,Card,Cappuccino
2196,2023-03-03,16:07:00,Strawberry Milkshake,1,170,Cash,Strawberry Milkshake
2197,2023-01-27,10:23:00,"Strawberry Milkshake, Strawberry Milkshake",1,340,UPI,Strawberry Milkshake
2197,2023-01-27,10:23:00,"Strawberry Milkshake, Strawberry Milkshake",1,340,UPI,Strawberry Milkshake
2198,2023-10-28,19:12:00,"Fresh Lemonade, Green Tea, Caesar Salad, Soy Milk",2,760,Mobile Wallet,Fresh Lemonade
2198,2023-10-28,19:12:00,"Fresh Lemonade, Green Tea, Caesar Salad, Soy Milk",1,760,Mobile Wallet,Green Tea
2198,2023-10-28,19:12:00,"Fresh Lemonade, Green Tea, Caesar Salad, Soy Milk",2,760,Mobile Wallet,Caesar Salad
2198,2023-10-28,19:12:00,"Fresh Lemonade, Green Tea, Caesar Salad, Soy Milk",1,760,Mobile Wallet,Soy Milk
2199,2023-09-02,17:38:00,"Cheesecake, Cheesecake, Chicken Caesar Wrap",2,1560,Card,Cheesecake
2199,2023-09-02,17:38:00,"Cheesecake, Cheesecake, Chicken Caesar Wrap",2,1560,Card,Cheesecake
2199,2023-09-02,17:38:00,"Cheesecake, Cheesecake, Chicken Caesar Wrap",2,1560,Card,Chicken Caesar Wrap
2200,2023-08-06,17:06:00,"Omelet, Soy Milk",2,440,UPI,Omelet
2200,2023-08-06,17:06:00,"Omelet, Soy Milk",1,440,UPI,Soy Milk
2201,2023-11-25,20:37:00,"Cappuccino, Soy Milk",2,340,UPI,Cappuccino
2201,2023-11-25,20:37:00,"Cappuccino, Soy Milk",1,340,UPI,Soy Milk
2202,2023-07-24,16:57:00,"Chicken Caesar Wrap, Omelet, Bagel with Cream Cheese",2,860,UPI,Chicken Caesar Wrap
2202,2023-07-24,16:57:00,"Chicken Caesar Wrap, Omelet, Bagel with Cream Cheese",1,860,UPI,Omelet
2202,2023-07-24,16:57:00,"Chicken Caesar Wrap, Omelet, Bagel with Cream Cheese",1,860,UPI,Bagel with Cream Cheese
2203,2023-06-27,19:13:00,"Chocolate Chip Cookies, Vanilla Syrup",2,230,Mobile Wallet,Chocolate Chip Cookies
2203,2023-06-27,19:13:00,"Chocolate Chip Cookies, Vanilla Syrup",1,230,Mobile Wallet,Vanilla Syrup
2204,2023-07-19,16:57:00,"Brownies, Caesar Salad, Cheesecake",1,620,Cash,Brownies
2204,2023-07-19,16:57:00,"Brownies, Caesar Salad, Cheesecake",1,620,Cash,Caesar Salad
2204,2023-07-19,16:57:00,"Brownies, Caesar Salad, Cheesecake",1,620,Cash,Cheesecake
2205,2023-11-19,10:28:00,"Bagel with Cream Cheese, Vanilla Syrup",1,250,UPI,Bagel with Cream Cheese
2205,2023-11-19,10:28:00,"Bagel with Cream Cheese, Vanilla Syrup",1,250,UPI,Vanilla Syrup
2206,2023-12-27,16:59:00,"Mocha, Chocolate Fudge Cake, Grilled Cheese Sandwich",2,1220,Card,Mocha
2206,2023-12-27,16:59:00,"Mocha, Chocolate Fudge Cake, Grilled Cheese Sandwich",2,1220,Card,Chocolate Fudge Cake
2206,2023-12-27,16:59:00,"Mocha, Chocolate Fudge Cake, Grilled Cheese Sandwich",2,1220,Card,Grilled Cheese Sandwich
2207,2023-04-10,08:09:00,"Grilled Cheese Sandwich, Hot Chocolate, Soy Milk",1,500,Card,Grilled Cheese Sandwich
2207,2023-04-10,08:09:00,"Grilled Cheese Sandwich, Hot Chocolate, Soy Milk",2,500,Card,Hot Chocolate
2207,2023-04-10,08:09:00,"Grilled Cheese Sandwich, Hot Chocolate, Soy Milk",1,500,Card,Soy Milk
2208,2023-01-14,10:10:00,"Cheesecake, Lemon Tart, Latte",2,1170,Card,Cheesecake
2208,2023-01-14,10:10:00,"Cheesecake, Lemon Tart, Latte",1,1170,Card,Lemon Tart
2208,2023-01-14,10:10:00,"Cheesecake, Lemon Tart, Latte",2,1170,Card,Latte
2209,2023-10-27,20:57:00,"Fresh Lemonade, Iced Americano, Chocolate Chip Cookies",2,560,Cash,Fresh Lemonade
2209,2023-10-27,20:57:00,"Fresh Lemonade, Iced Americano, Chocolate Chip Cookies",2,560,Cash,Iced Americano
2209,2023-10-27,20:57:00,"Fresh Lemonade, Iced Americano, Chocolate Chip Cookies",1,560,Cash,Chocolate Chip Cookies
2210,2023-06-04,09:41:00,"Cappuccino, Chocolate Chip Cookies, Chicken Caesar Wrap, Caramel Drizzle",2,770,Mobile Wallet,Cappuccino
2210,2023-06-04,09:41:00,"Cappuccino, Chocolate Chip Cookies, Chicken Caesar Wrap, Caramel Drizzle",2,770,Mobile Wallet,Chocolate Chip Cookies
2210,2023-06-04,09:41:00,"Cappuccino, Chocolate Chip Cookies, Chicken Caesar Wrap, Caramel Drizzle",1,770,Mobile Wallet,Chicken Caesar Wrap
2210,2023-06-04,09:41:00,"Cappuccino, Chocolate Chip Cookies, Chicken Caesar Wrap, Caramel Drizzle",1,770,Mobile Wallet,Caramel Drizzle
2211,2023-10-31,09:38:00,"Omelet, Nitro Cold Brew, Almond Milk",2,620,UPI,Omelet
2211,2023-10-31,09:38:00,"Omelet, Nitro Cold Brew, Almond Milk",1,620,UPI,Nitro Cold Brew
2211,2023-10-31,09:38:00,"Omelet, Nitro Cold Brew, Almond Milk",1,620,UPI,Almond Milk
2212,2023-05-17,10:11:00,"Latte, Veggie Hummus Wrap, Hot Chocolate",1,530,Cash,Latte
2212,2023-05-17,10:11:00,"Latte, Veggie Hummus Wrap, Hot Chocolate",1,530,Cash,Veggie Hummus Wrap
2212,2023-05-17,10:11:00,"Latte, Veggie Hummus Wrap, Hot Chocolate",1,530,Cash,Hot Chocolate
2213,2023-03-12,16:46:00,"French Toast, Avocado Toast, Pancakes with Syrup",2,1520,Mobile Wallet,French Toast
2213,2023-03-12,16:46:00,"French Toast, Avocado Toast, Pancakes with Syrup",2,1520,Mobile Wallet,Avocado Toast
2213,2023-03-12,16:46:00,"French Toast, Avocado Toast, Pancakes with Syrup",2,1520,Mobile Wallet,Pancakes with Syrup
2214,2023-06-27,08:09:00,Iced Americano,2,260,Card,Iced Americano
2215,2023-11-12,15:05:00,"French Toast, Bagel with Cream Cheese, Chocolate Fudge Cake, Caramel Drizzle",2,1530,UPI,French Toast
2215,2023-11-12,15:05:00,"French Toast, Bagel with Cream Cheese, Chocolate Fudge Cake, Caramel Drizzle",2,1530,UPI,Bagel with Cream Cheese
2215,2023-11-12,15:05:00,"French Toast, Bagel with Cream Cheese, Chocolate Fudge Cake, Caramel Drizzle",2,1530,UPI,Chocolate Fudge Cake
2215,2023-11-12,15:05:00,"French Toast, Bagel with Cream Cheese, Chocolate Fudge Cake, Caramel Drizzle",1,1530,UPI,Caramel Drizzle
2216,2023-11-15,19:09:00,"Chocolate Fudge Cake, Bagel with Cream Cheese, Caramel Drizzle",2,990,UPI,Chocolate Fudge Cake
2216,2023-11-15,19:09:00,"Chocolate Fudge Cake, Bagel with Cream Cheese, Caramel Drizzle",2,990,UPI,Bagel with Cream Cheese
2216,2023-11-15,19:09:00,"Chocolate Fudge Cake, Bagel with Cream Cheese, Caramel Drizzle",1,990,UPI,Caramel Drizzle
2217,2023-01-31,19:21:00,"Cheesecake, Soy Milk",2,600,Mobile Wallet,Cheesecake
2217,2023-01-31,19:21:00,"Cheesecake, Soy Milk",1,600,Mobile Wallet,Soy Milk
2218,2023-06-12,15:42:00,"Hot Chocolate, Avocado Toast, Caramel Drizzle",1,430,Card,Hot Chocolate
2218,2023-06-12,15:42:00,"Hot Chocolate, Avocado Toast, Caramel Drizzle",1,430,Card,Avocado Toast
2218,2023-06-12,15:42:00,"Hot Chocolate, Avocado Toast, Caramel Drizzle",1,430,Card,Caramel Drizzle
2219,2023-06-03,13:23:00,"Chicken Caesar Wrap, Brownies, Flat White, Vanilla Syrup",1,810,Cash,Chicken Caesar Wrap
2219,2023-06-03,13:23:00,"Chicken Caesar Wrap, Brownies, Flat White, Vanilla Syrup",2,810,Cash,Brownies
2219,2023-06-03,13:23:00,"Chicken Caesar Wrap, Brownies, Flat White, Vanilla Syrup",2,810,Cash,Flat White
2219,2023-06-03,13:23:00,"Chicken Caesar Wrap, Brownies, Flat White, Vanilla Syrup",1,810,Cash,Vanilla Syrup
2220,2023-12-29,09:22:00,"Hot Chocolate, Chicken Caesar Wrap, Hot Chocolate",2,640,UPI,Hot Chocolate
2220,2023-12-29,09:22:00,"Hot Chocolate, Chicken Caesar Wrap, Hot Chocolate",1,640,UPI,Chicken Caesar Wrap
2220,2023-12-29,09:22:00,"Hot Chocolate, Chicken Caesar Wrap, Hot Chocolate",1,640,UPI,Hot Chocolate
2221,2023-12-28,20:45:00,Chocolate Fudge Cake,2,500,UPI,Chocolate Fudge Cake
2222,2023-07-27,11:02:00,Nitro Cold Brew,2,360,UPI,Nitro Cold Brew
2223,2023-01-03,19:48:00,Veggie Hummus Wrap,1,220,Cash,Veggie Hummus Wrap
2224,2023-01-19,13:21:00,Matcha Latte,2,320,Cash,Matcha Latte
2225,2023-12-12,19:38:00,Iced Americano,1,130,Mobile Wallet,Iced Americano
2226,2023-04-21,08:27:00,"Chocolate Fudge Cake, Mocha, Almond Milk",2,900,Cash,Chocolate Fudge Cake
2226,2023-04-21,08:27:00,"Chocolate Fudge Cake, Mocha, Almond Milk",2,900,Cash,Mocha
2226,2023-04-21,08:27:00,"Chocolate Fudge Cake, Mocha, Almond Milk",1,900,Cash,Almond Milk
2227,2023-02-20,12:36:00,"French Toast, Brownies, Cappuccino, Soy Milk",2,850,Card,French Toast
2227,2023-02-20,12:36:00,"French Toast, Brownies, Cappuccino, Soy Milk",1,850,Card,Brownies
2227,2023-02-20,12:36:00,"French Toast, Brownies, Cappuccino, Soy Milk",1,850,Card,Cappuccino
2227,2023-02-20,12:36:00,"French Toast, Brownies, Cappuccino, Soy Milk",1,850,Card,Soy Milk
2228,2023-01-16,12:44:00,"Caesar Salad, Bagel with Cream Cheese, Almond Milk",1,480,UPI,Caesar Salad
2228,2023-01-16,12:44:00,"Caesar Salad, Bagel with Cream Cheese, Almond Milk",1,480,UPI,Bagel with Cream Cheese
2228,2023-01-16,12:44:00,"Caesar Salad, Bagel with Cream Cheese, Almond Milk",1,480,UPI,Almond Milk
2229,2023-03-26,08:30:00,"Strawberry Milkshake, Soy Milk",1,210,Mobile Wallet,Strawberry Milkshake
2229,2023-03-26,08:30:00,"Strawberry Milkshake, Soy Milk",1,210,Mobile Wallet,Soy Milk
2230,2023-08-10,17:53:00,"Brownies, Quinoa Bowl, Masala Chai, Soy Milk",2,610,UPI,Brownies
2230,2023-08-10,17:53:00,"Brownies, Quinoa Bowl, Masala Chai, Soy Milk",1,610,UPI,Quinoa Bowl
2230,2023-08-10,17:53:00,"Brownies, Quinoa Bowl, Masala Chai, Soy Milk",1,610,UPI,Masala Chai
2230,2023-08-10,17:53:00,"Brownies, Quinoa Bowl, Masala Chai, Soy Milk",1,610,UPI,Soy Milk
2231,2023-07-14,17:36:00,Affogato,1,200,Mobile Wallet,Affogato
2232,2023-11-23,13:26:00,Brownies,1,120,UPI,Brownies
2233,2023-02-14,11:54:00,Club Sandwich,1,200,Cash,Club Sandwich
2234,2023-12-17,12:25:00,"Veggie Hummus Wrap, Seasonal Smoothie",2,740,Cash,Veggie Hummus Wrap
2234,2023-12-17,12:25:00,"Veggie Hummus Wrap, Seasonal Smoothie",2,740,Cash,Seasonal Smoothie
2235,2023-02-05,20:20:00,"Chocolate Fudge Cake, Almond Milk",2,540,Cash,Chocolate Fudge Cake
2235,2023-02-05,20:20:00,"Chocolate Fudge Cake, Almond Milk",1,540,Cash,Almond Milk
2236,2023-04-18,19:10:00,"Flat White, Lemon Tart, Soy Milk",2,630,Card,Flat White
2236,2023-04-18,19:10:00,"Flat White, Lemon Tart, Soy Milk",1,630,Card,Lemon Tart
2236,2023-04-18,19:10:00,"Flat White, Lemon Tart, Soy Milk",1,630,Card,Soy Milk
2237,2023-09-20,15:00:00,"Pancakes with Syrup, Affogato",2,900,Mobile Wallet,Pancakes with Syrup
2237,2023-09-20,15:00:00,"Pancakes with Syrup, Affogato",2,900,Mobile Wallet,Affogato
2238,2023-10-28,15:27:00,"Chocolate Fudge Cake, Almond Milk",1,290,Card,Chocolate Fudge Cake
2238,2023-10-28,15:27:00,"Chocolate Fudge Cake, Almond Milk",1,290,Card,Almond Milk
2239,2023-12-06,19:24:00,"Lemon Tart, Cheesecake, Soy Milk",2,1140,Card,Lemon Tart
2239,2023-12-06,19:24:00,"Lemon Tart, Cheesecake, Soy Milk",2,1140,Card,Cheesecake
2239,2023-12-06,19:24:00,"Lemon Tart, Cheesecake, Soy Milk",1,1140,Card,Soy Milk
2240,2023-09-14,14:03:00,"Cheesecake, Masala Chai, Bagel with Cream Cheese",1,900,Cash,Cheesecake
2240,2023-09-14,14:03:00,"Cheesecake, Masala Chai, Bagel with Cream Cheese",2,900,Cash,Masala Chai
2240,2023-09-14,14:03:00,"Cheesecake, Masala Chai, Bagel with Cream Cheese",2,900,Cash,Bagel with Cream Cheese
2241,2023-11-07,20:35:00,Nitro Cold Brew,2,360,Mobile Wallet,Nitro Cold Brew
2242,2023-05-05,18:57:00,Bagel with Cream Cheese,1,220,UPI,Bagel with Cream Cheese
2243,2023-06-20,16:57:00,"Veggie Hummus Wrap, Cappuccino, Brownies, Almond Milk",1,680,Cash,Veggie Hummus Wrap
2243,2023-06-20,16:57:00,"Veggie Hummus Wrap, Cappuccino, Brownies, Almond Milk",2,680,Cash,Cappuccino
2243,2023-06-20,16:57:00,"Veggie Hummus Wrap, Cappuccino, Brownies, Almond Milk",1,680,Cash,Brownies
2243,2023-06-20,16:57:00,"Veggie Hummus Wrap, Cappuccino, Brownies, Almond Milk",1,680,Cash,Almond Milk
2244,2023-08-24,08:07:00,"Strawberry Milkshake, Chocolate Chip Cookies",1,270,Cash,Strawberry Milkshake
2244,2023-08-24,08:07:00,"Strawberry Milkshake, Chocolate Chip Cookies",1,270,Cash,Chocolate Chip Cookies
2245,2023-07-28,17:54:00,"Chocolate Chip Cookies, Quinoa Bowl, Veggie Hummus Wrap, Soy Milk",1,600,Cash,Chocolate Chip Cookies
2245,2023-07-28,17:54:00,"Chocolate Chip Cookies, Quinoa Bowl, Veggie Hummus Wrap, Soy Milk",1,600,Cash,Quinoa Bowl
2245,2023-07-28,17:54:00,"Chocolate Chip Cookies, Quinoa Bowl, Veggie Hummus Wrap, Soy Milk",1,600,Cash,Veggie Hummus Wrap
2245,2023-07-28,17:54:00,"Chocolate Chip Cookies, Quinoa Bowl, Veggie Hummus Wrap, Soy Milk",1,600,Cash,Soy Milk
2246,2023-01-21,18:09:00,"Greek Salad, Oat Milk",2,480,Cash,Greek Salad
2246,2023-01-21,18:09:00,"Greek Salad, Oat Milk",1,480,Cash,Oat Milk
2247,2023-06-19,18:42:00,Bagel with Cream Cheese,2,440,Card,Bagel with Cream Cheese
2248,2023-05-07,16:25:00,"Lemon Tart, Vanilla Milkshake, Avocado Toast",1,920,Mobile Wallet,Lemon Tart
